player,position,age,market_value,club,nationality,player_url,mv_millions,season
Oussama Idrissi,Left Winger,26,€4.00m,Cádiz CF,"['Morocco', 'Netherlands']",https://www.transfermarkt.com/oussama-idrissi/profil/spieler/241391,4.0,2021/22
Alberto Perea,Left Winger,31,€1.00m,Cádiz CF,['Spain'],https://www.transfermarkt.com/alberto-perea/profil/spieler/99559,1.0,2021/22
Salvi Sánchez,Right Winger,31,€2.00m,Cádiz CF,['Spain'],https://www.transfermarkt.com/salvi-sanchez/profil/spieler/246204,2.0,2021/22
Iván Alejo,Right Winger,27,€1.20m,Cádiz CF,['Spain'],https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,1.2,2021/22
Álvaro Jiménez,Right Winger,27,€600k,Cádiz CF,['Spain'],https://www.transfermarkt.com/alvaro-jimenez/profil/spieler/282406,0.6,2021/22
Iván Chapela,Right Winger,23,€600k,Cádiz CF,['Spain'],https://www.transfermarkt.com/ivan-chapela/profil/spieler/412046,0.6,2021/22
Choco Lozano,Centre-Forward,29,€4.00m,Cádiz CF,"['Honduras', 'Spain']",https://www.transfermarkt.com/choco-lozano/profil/spieler/131275,4.0,2021/22
Lucas Pérez,Centre-Forward,33,€2.50m,Cádiz CF,['Spain'],https://www.transfermarkt.com/lucas-perez/profil/spieler/73185,2.5,2021/22
Rubén Sobrino,Centre-Forward,30,€2.00m,Cádiz CF,['Spain'],https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,2.0,2021/22
Álvaro Negredo,Centre-Forward,36,€1.50m,Cádiz CF,['Spain'],https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,1.5,2021/22
Florin Andone,Centre-Forward,29,€1.00m,Cádiz CF,"['Romania', 'Spain']",https://www.transfermarkt.com/florin-andone/profil/spieler/177065,1.0,2021/22
Milutin Osmajic,Centre-Forward,22,€700k,Cádiz CF,['Montenegro'],https://www.transfermarkt.com/milutin-osmajic/profil/spieler/542819,0.7,2021/22
Pedro Benito,Centre-Forward,22,€300k,Cádiz CF,"['Spain', 'Ukraine']",https://www.transfermarkt.com/pedro-benito/profil/spieler/835794,0.3,2021/22
Stole Dimitrievski,Goalkeeper,28,€3.00m,Rayo Vallecano,"['North Macedonia', 'Spain']",https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467,3.0,2021/22
Luca Zidane,Goalkeeper,24,€2.00m,Rayo Vallecano,"['France', 'Spain']",https://www.transfermarkt.com/luca-zidane/profil/spieler/283489,2.0,2021/22
Iván Arboleda,Goalkeeper,26,€1.80m,Rayo Vallecano,['Colombia'],https://www.transfermarkt.com/ivan-arboleda/profil/spieler/260740,1.8,2021/22
Miguel Ángel Morro,Goalkeeper,21,€600k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/miguel-angel-morro/profil/spieler/607780,0.6,2021/22
Adrián Quintela,Goalkeeper,21,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/adrian-quintela/profil/spieler/548186,0.0,2021/22
Alejandro Catena,Centre-Back,27,€4.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alejandro-catena/profil/spieler/449796,4.0,2021/22
Nikola Maras,Centre-Back,26,€1.20m,Rayo Vallecano,['Serbia'],https://www.transfermarkt.com/nikola-maras/profil/spieler/258475,1.2,2021/22
Esteban Saveljich,Centre-Back,31,€800k,Rayo Vallecano,"['Montenegro', 'Argentina']",https://www.transfermarkt.com/esteban-saveljich/profil/spieler/240360,0.8,2021/22
Jorge Moreno,Centre-Back,20,€500k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/jorge-moreno/profil/spieler/717957,0.5,2021/22
Sergio Gimeno,Centre-Back,21,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/sergio-gimeno/profil/spieler/623025,0.0,2021/22
Iker Recio,Centre-Back,21,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/iker-recio/profil/spieler/628461,0.0,2021/22
Fran García,Left-Back,22,€7.50m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/fran-garcia/profil/spieler/341264,7.5,2021/22
Kévin Rodrigues,Left-Back,28,€1.80m,Rayo Vallecano,"['Portugal', 'France']",https://www.transfermarkt.com/kevin-rodrigues/profil/spieler/206947,1.8,2021/22
Iván Balliu,Right-Back,30,€2.00m,Rayo Vallecano,"['Albania', 'Spain']",https://www.transfermarkt.com/ivan-balliu/profil/spieler/85295,2.0,2021/22
Mario Hernández,Right-Back,23,€800k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/mario-hernandez/profil/spieler/608531,0.8,2021/22
Mario Suárez,Defensive Midfield,35,€300k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/mario-suarez/profil/spieler/37337,0.3,2021/22
Santi Comesaña,Central Midfield,25,€4.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/santi-comesana/profil/spieler/380598,4.0,2021/22
Unai López,Central Midfield,26,€4.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/unai-lopez/profil/spieler/192009,4.0,2021/22
Óscar Valentín,Central Midfield,27,€3.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/oscar-valentin/profil/spieler/517753,3.0,2021/22
Pathé Ciss,Central Midfield,28,€2.00m,Rayo Vallecano,['Senegal'],https://www.transfermarkt.com/pathe-ciss/profil/spieler/525578,2.0,2021/22
Manu Navarro,Central Midfield,21,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/manu-navarro/profil/spieler/629020,0.0,2021/22
Randy Nteka,Attacking Midfield,24,€4.00m,Rayo Vallecano,"['Angola', 'France']",https://www.transfermarkt.com/randy-nteka/profil/spieler/560483,4.0,2021/22
Oscar Trejo,Attacking Midfield,34,€3.00m,Rayo Vallecano,"['Argentina', 'Italy']",https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,3.0,2021/22
José Pozo,Attacking Midfield,26,€1.20m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,1.2,2021/22
Álvaro García,Left Winger,29,€6.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,6.0,2021/22
Martín Merquelanz,Left Winger,27,€1.50m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/martin-merquelanz/profil/spieler/289272,1.5,2021/22
Bebé,Left Winger,31,€800k,Rayo Vallecano,"['Cape Verde', 'Portugal']",https://www.transfermarkt.com/bebe/profil/spieler/153427,0.8,2021/22
Álvaro Aguirre,Left Winger,22,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/alvaro-aguirre/profil/spieler/888694,0.0,2021/22
Vere,Left Winger,21,-,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/vere/profil/spieler/891075,0.0,2021/22
Andrés Martín,Right Winger,22,€1.20m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/andres-martin/profil/spieler/531277,1.2,2021/22
Isi Palazón,Second Striker,27,€3.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/isi-palazon/profil/spieler/362086,3.0,2021/22
Sergi Guardiola,Centre-Forward,31,€3.00m,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,3.0,2021/22
Radamel Falcao,Centre-Forward,36,€2.00m,Rayo Vallecano,"['Colombia', 'Venezuela']",https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,2.0,2021/22
Mamadou Sylla,Centre-Forward,28,€1.20m,Rayo Vallecano,"['Senegal', 'Spain']",https://www.transfermarkt.com/mamadou-sylla/profil/spieler/166683,1.2,2021/22
Yacine Qasmi,Centre-Forward,31,€600k,Rayo Vallecano,"['Morocco', 'France']",https://www.transfermarkt.com/yacine-qasmi/profil/spieler/93747,0.6,2021/22
Sergio Moreno,Centre-Forward,23,€400k,Rayo Vallecano,['Spain'],https://www.transfermarkt.com/sergio-moreno/profil/spieler/607779,0.4,2021/22
Fernando Pacheco,Goalkeeper,30,€5.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/fernando-pacheco/profil/spieler/172015,5.0,2021/22
Antonio Sivera,Goalkeeper,25,€1.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/antonio-sivera/profil/spieler/298197,1.0,2021/22
Jesús Owono,Goalkeeper,21,€200k,Deportivo Alavés,"['Equatorial Guinea', 'Spain']",https://www.transfermarkt.com/jesus-owono/profil/spieler/631693,0.2,2021/22
Adrián Rodríguez,Goalkeeper,21,€50k,Deportivo Alavés,"['Argentina', 'Spain']",https://www.transfermarkt.com/adrian-rodriguez/profil/spieler/608382,0.05,2021/22
Óscar Medina,Goalkeeper,18,-,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/oscar-medina/profil/spieler/970490,0.0,2021/22
Iván Sanz,Goalkeeper,19,-,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ivan-sanz/profil/spieler/970493,0.0,2021/22
Matt Miazga,Centre-Back,26,€2.00m,Deportivo Alavés,"['United States', 'Poland']",https://www.transfermarkt.com/matt-miazga/profil/spieler/245893,2.0,2021/22
Víctor Laguardia,Centre-Back,32,€2.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/victor-laguardia/profil/spieler/67080,2.0,2021/22
Florian Lejeune,Centre-Back,31,€2.00m,Deportivo Alavés,['France'],https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,2.0,2021/22
Tachi,Centre-Back,24,€800k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/tachi/profil/spieler/354697,0.8,2021/22
Abdel Abqar,Centre-Back,23,€150k,Deportivo Alavés,['Morocco'],https://www.transfermarkt.com/abdel-abqar/profil/spieler/559979,0.15,2021/22
Rubén Duarte,Left-Back,26,€3.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046,3.0,2021/22
Javi López,Left-Back,20,€700k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/javi-lopez/profil/spieler/568158,0.7,2021/22
Saúl García,Left-Back,27,€600k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/saul-garcia/profil/spieler/249471,0.6,2021/22
Nahuel Tenaglia,Right-Back,26,€3.00m,Deportivo Alavés,"['Argentina', 'Italy']",https://www.transfermarkt.com/nahuel-tenaglia/profil/spieler/533568,3.0,2021/22
Martín Aguirregabiria,Right-Back,26,€2.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/martin-aguirregabiria/profil/spieler/483573,2.5,2021/22
Ximo Navarro,Right-Back,32,€1.20m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ximo-navarro/profil/spieler/184767,1.2,2021/22
Alexandru Țîrlea,Right-Back,22,€100k,Deportivo Alavés,['Romania'],https://www.transfermarkt.com/alexandru-tirlea/profil/spieler/319253,0.1,2021/22
Mamadou Loum,Defensive Midfield,25,€4.00m,Deportivo Alavés,['Senegal'],https://www.transfermarkt.com/mamadou-loum/profil/spieler/364237,4.0,2021/22
Antonio Perera,Defensive Midfield,25,€400k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/antonio-perera/profil/spieler/483742,0.4,2021/22
Gonzalo Escalante,Central Midfield,29,€2.50m,Deportivo Alavés,"['Argentina', 'Italy']",https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,2.5,2021/22
Pere Pons,Central Midfield,29,€2.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/pere-pons/profil/spieler/242497,2.5,2021/22
Toni Moya,Central Midfield,24,€1.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/toni-moya/profil/spieler/295065,1.5,2021/22
Tomás Pina,Central Midfield,34,€800k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/tomas-pina/profil/spieler/139895,0.8,2021/22
Álex Balboa,Central Midfield,21,€100k,Deportivo Alavés,"['Equatorial Guinea', 'Spain']",https://www.transfermarkt.com/alex-balboa/profil/spieler/634460,0.1,2021/22
Tomás Mendes,Central Midfield,17,-,Deportivo Alavés,"['Spain', 'Guinea-Bissau']",https://www.transfermarkt.com/tomas-mendes/profil/spieler/646734,0.0,2021/22
Manu García,Attacking Midfield,24,€3.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/manu-garcia/profil/spieler/277118,3.0,2021/22
Iván Martín,Attacking Midfield,23,€800k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ivan-martin/profil/spieler/341278,0.8,2021/22
Luis Rioja,Left Winger,28,€3.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/luis-rioja/profil/spieler/278837,3.0,2021/22
Facundo Pellistri,Right Winger,20,€2.50m,Deportivo Alavés,"['Uruguay', 'Spain']",https://www.transfermarkt.com/facundo-pellistri/profil/spieler/676318,2.5,2021/22
Jason,Right Winger,27,€2.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/jason/profil/spieler/263860,2.5,2021/22
Edgar Méndez,Right Winger,32,€1.20m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/edgar-mendez/profil/spieler/133794,1.2,2021/22
Unai Ropero,Right Winger,20,-,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/unai-ropero/profil/spieler/718029,0.0,2021/22
Manu Vallejo,Second Striker,25,€3.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/manu-vallejo/profil/spieler/527350,3.0,2021/22
Joselu,Centre-Forward,32,€5.00m,Deportivo Alavés,"['Spain', 'Germany']",https://www.transfermarkt.com/joselu/profil/spieler/81999,5.0,2021/22
Lucas Pérez,Centre-Forward,33,€2.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/lucas-perez/profil/spieler/73185,2.5,2021/22
Miguel de la Fuente,Centre-Forward,22,€1.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/miguel-de-la-fuente/profil/spieler/480883,1.5,2021/22
Taichi Hara,Centre-Forward,23,€1.30m,Deportivo Alavés,['Japan'],https://www.transfermarkt.com/taichi-hara/profil/spieler/495752,1.3,2021/22
Mamadou Sylla,Centre-Forward,28,€1.20m,Deportivo Alavés,"['Senegal', 'Spain']",https://www.transfermarkt.com/mamadou-sylla/profil/spieler/166683,1.2,2021/22
John Guidetti,Centre-Forward,30,€1.00m,Deportivo Alavés,['Sweden'],https://www.transfermarkt.com/john-guidetti/profil/spieler/98596,1.0,2021/22
Marc Tenas,Centre-Forward,21,€500k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/marc-tenas/profil/spieler/628472,0.5,2021/22
Giorgi Gagua,Centre-Forward,20,€150k,Deportivo Alavés,['Georgia'],https://www.transfermarkt.com/giorgi-gagua/profil/spieler/550492,0.15,2021/22
Alan Godoy,Centre-Forward,19,€100k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/alan-godoy/profil/spieler/668277,0.1,2021/22
